run_timestamp,family,status,current_count,point_estimate,ci_lower,ci_upper,days_remaining
2026-03-23 22:08:06,Chicago Open,live,180,918,849,993,59
2026-03-23 22:08:06,Cleveland Open,live,2,201,179,225,74
2026-03-23 22:08:06,New York State Open,live,1,79,55,102,88
2026-03-23 22:08:06,World Open,live,35,1706,1588,1954,100
2026-03-23 22:08:06,Chicago Class,live,1,294,274,334,116
2026-03-23 22:08:06,Pittsburgh Open,live,2,176,157,190,116
2026-03-23 22:08:06,Bradley Open,live,2,246,193,264,125
2026-03-23 22:08:06,Pacific Coast Open,live,3,361,275,398,130
2026-03-23 22:08:06,Hartford Open,live,3,198,141,213,206
2026-03-23 22:08:06,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:08:06,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:08:06,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:08:06,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:08:06,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:08:06,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:08:06,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:08:06,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:08:06,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:08:06,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:08:06,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:08:06,Southern Class,complete,195,195,195,195,0
2026-03-23 22:37:34,Atlantic City Open,live,195,439,410,469,9
2026-03-23 22:37:34,Chicago Open,live,180,918,849,993,59
2026-03-23 22:37:34,Cleveland Open,live,2,201,179,225,74
2026-03-23 22:37:34,New York State Open,live,1,79,55,102,88
2026-03-23 22:37:34,World Open,live,35,1706,1588,1954,100
2026-03-23 22:37:34,Chicago Class,live,1,294,274,334,116
2026-03-23 22:37:34,Pittsburgh Open,live,2,176,157,190,116
2026-03-23 22:37:34,Bradley Open,live,2,246,193,264,125
2026-03-23 22:37:34,Pacific Coast Open,live,3,361,275,398,130
2026-03-23 22:37:34,Hartford Open,live,3,198,141,213,206
2026-03-23 22:37:34,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:37:34,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:37:34,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:37:34,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:37:34,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:37:34,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:37:34,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:37:34,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:37:34,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:37:34,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:37:34,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:37:34,Southern Class,complete,195,195,195,195,0
2026-03-23 22:42:51,Atlantic City Open,live,195,439,410,469,9
2026-03-23 22:42:51,Chicago Open,live,180,918,849,993,59
2026-03-23 22:42:51,Cleveland Open,live,2,201,179,225,74
2026-03-23 22:42:51,New York State Open,live,1,79,55,102,88
2026-03-23 22:42:51,World Open,live,35,1706,1588,1954,100
2026-03-23 22:42:51,Chicago Class,live,1,294,274,334,116
2026-03-23 22:42:51,Pittsburgh Open,live,2,176,157,190,116
2026-03-23 22:42:51,Bradley Open,live,2,246,193,264,125
2026-03-23 22:42:51,Pacific Coast Open,live,3,361,275,398,130
2026-03-23 22:42:51,Hartford Open,live,3,198,141,213,206
2026-03-23 22:42:51,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:42:51,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:42:51,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:42:51,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:42:51,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:42:51,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:42:51,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:42:51,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:42:51,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:42:51,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:42:51,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:42:51,Southern Class,complete,195,195,195,195,0
2026-03-23 22:44:05,Atlantic City Open,live,195,439,410,469,9
2026-03-23 22:44:05,Chicago Open,live,180,918,849,993,59
2026-03-23 22:44:05,Cleveland Open,live,2,201,179,225,74
2026-03-23 22:44:05,New York State Open,live,1,81,47,140,88
2026-03-23 22:44:05,World Open,live,35,1706,1588,1954,100
2026-03-23 22:44:05,Chicago Class,live,1,294,274,334,116
2026-03-23 22:44:05,Pittsburgh Open,live,2,168,84,337,116
2026-03-23 22:44:05,Bradley Open,live,2,263,152,455,125
2026-03-23 22:44:05,Pacific Coast Open,live,3,384,210,700,130
2026-03-23 22:44:05,Hartford Open,live,3,197,94,415,206
2026-03-23 22:44:05,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:44:05,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:44:05,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:44:05,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:44:05,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:44:05,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:44:05,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:44:05,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:44:05,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:44:05,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:44:05,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:44:05,Southern Class,complete,195,195,195,195,0
2026-03-23 22:45:18,Atlantic City Open,live,195,439,410,469,9
2026-03-23 22:45:18,Chicago Open,live,180,918,849,993,59
2026-03-23 22:45:18,Cleveland Open,live,2,193,106,352,74
2026-03-23 22:45:18,New York State Open,live,1,81,47,140,88
2026-03-23 22:45:18,World Open,live,35,1385,1134,1691,100
2026-03-23 22:45:18,Chicago Class,live,1,275,150,502,116
2026-03-23 22:45:18,Pittsburgh Open,live,2,168,84,337,116
2026-03-23 22:45:18,Bradley Open,live,2,263,152,455,125
2026-03-23 22:45:18,Pacific Coast Open,live,3,384,210,700,130
2026-03-23 22:45:18,Hartford Open,live,3,197,94,415,206
2026-03-23 22:45:18,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:45:18,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:45:18,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:45:18,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:45:18,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:45:18,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:45:18,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:45:18,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:45:18,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:45:18,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:45:18,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:45:18,Southern Class,complete,195,195,195,195,0
2026-03-23 22:45:59,Atlantic City Open,live,195,439,410,469,9
2026-03-23 22:45:59,Chicago Open,live,180,918,849,993,59
2026-03-23 22:45:59,Cleveland Open,live,2,193,106,352,74
2026-03-23 22:45:59,New York State Open,live,1,81,47,140,88
2026-03-23 22:45:59,World Open,live,35,1385,1134,1691,100
2026-03-23 22:45:59,Chicago Class,live,1,275,150,502,116
2026-03-23 22:45:59,Pittsburgh Open,live,2,168,84,337,116
2026-03-23 22:45:59,Bradley Open,live,2,263,152,455,125
2026-03-23 22:45:59,Pacific Coast Open,live,3,384,210,700,130
2026-03-23 22:45:59,Hartford Open,live,3,197,94,415,206
2026-03-23 22:45:59,National Chess Congress,live,0,623,572,677,250
2026-03-23 22:45:59,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 22:45:59,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 22:45:59,Golden State Open,complete,387,387,387,387,0
2026-03-23 22:45:59,George Washington Open,complete,209,209,209,209,0
2026-03-23 22:45:59,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 22:45:59,Western Class Championships,complete,318,318,318,318,0
2026-03-23 22:45:59,Mid-America Open,complete,200,200,200,200,0
2026-03-23 22:45:59,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 22:45:59,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 22:45:59,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 22:45:59,Southern Class,complete,195,195,195,195,0
2026-03-23 23:00:12,Atlantic City Open,live,195,439,410,469,9
2026-03-23 23:00:12,Chicago Open,live,180,918,863,976,59
2026-03-23 23:00:12,Cleveland Open,live,2,193,108,342,74
2026-03-23 23:00:12,New York State Open,live,1,81,47,140,88
2026-03-23 23:00:12,World Open,live,35,1385,1183,1620,100
2026-03-23 23:00:12,Chicago Class,live,1,275,150,502,116
2026-03-23 23:00:12,Pittsburgh Open,live,2,168,88,321,116
2026-03-23 23:00:12,Bradley Open,live,2,263,152,455,125
2026-03-23 23:00:12,Pacific Coast Open,live,3,384,213,691,130
2026-03-23 23:00:12,Hartford Open,live,3,197,99,395,206
2026-03-23 23:00:12,National Chess Congress,live,0,623,572,677,250
2026-03-23 23:00:12,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 23:00:12,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 23:00:12,Golden State Open,complete,387,387,387,387,0
2026-03-23 23:00:12,George Washington Open,complete,209,209,209,209,0
2026-03-23 23:00:12,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 23:00:12,Western Class Championships,complete,318,318,318,318,0
2026-03-23 23:00:12,Mid-America Open,complete,200,200,200,200,0
2026-03-23 23:00:12,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 23:00:12,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 23:00:12,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 23:00:12,Southern Class,complete,195,195,195,195,0
2026-03-23 23:06:47,Atlantic City Open,live,195,439,409,470,9
2026-03-23 23:06:47,Chicago Open,live,180,918,863,976,59
2026-03-23 23:06:47,Cleveland Open,live,2,193,108,342,74
2026-03-23 23:06:47,New York State Open,live,1,81,47,140,88
2026-03-23 23:06:47,World Open,live,35,1385,1183,1620,100
2026-03-23 23:06:47,Chicago Class,live,1,275,150,502,116
2026-03-23 23:06:47,Pittsburgh Open,live,2,168,88,321,116
2026-03-23 23:06:47,Bradley Open,live,2,263,152,455,125
2026-03-23 23:06:47,Pacific Coast Open,live,3,384,213,691,130
2026-03-23 23:06:47,Hartford Open,live,3,197,99,395,206
2026-03-23 23:06:47,National Chess Congress,live,0,623,572,677,250
2026-03-23 23:06:47,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 23:06:47,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 23:06:47,Golden State Open,complete,387,387,387,387,0
2026-03-23 23:06:47,George Washington Open,complete,209,209,209,209,0
2026-03-23 23:06:47,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 23:06:47,Western Class Championships,complete,318,318,318,318,0
2026-03-23 23:06:47,Mid-America Open,complete,200,200,200,200,0
2026-03-23 23:06:47,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 23:06:47,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 23:06:47,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 23:06:47,Southern Class,complete,195,195,195,195,0
2026-03-23 23:25:25,Atlantic City Open,live,195,439,409,470,9
2026-03-23 23:25:25,Chicago Open,live,180,918,863,976,59
2026-03-23 23:25:25,Cleveland Open,live,2,193,108,342,74
2026-03-23 23:25:25,New York State Open,live,1,81,47,140,88
2026-03-23 23:25:25,World Open,live,35,1385,1183,1620,100
2026-03-23 23:25:25,Chicago Class,live,1,275,150,502,116
2026-03-23 23:25:25,Pittsburgh Open,live,2,168,88,321,116
2026-03-23 23:25:25,Bradley Open,live,2,263,152,455,125
2026-03-23 23:25:25,Pacific Coast Open,live,3,384,213,691,130
2026-03-23 23:25:25,Hartford Open,live,3,197,99,395,206
2026-03-23 23:25:25,National Chess Congress,live,0,623,572,677,250
2026-03-23 23:25:25,Boston Chess Congress,complete,359,359,359,359,0
2026-03-23 23:25:25,Liberty Bell Open,complete,564,564,564,564,0
2026-03-23 23:25:25,Golden State Open,complete,387,387,387,387,0
2026-03-23 23:25:25,George Washington Open,complete,209,209,209,209,0
2026-03-23 23:25:25,Southwest Class Championships,complete,492,492,492,492,0
2026-03-23 23:25:25,Western Class Championships,complete,318,318,318,318,0
2026-03-23 23:25:25,Mid-America Open,complete,200,200,200,200,0
2026-03-23 23:25:25,New York State High School Championship,complete,198,198,198,198,0
2026-03-23 23:25:25,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-23 23:25:25,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-23 23:25:25,Southern Class,complete,195,195,195,195,0
2026-03-24 06:50:54,Atlantic City Open,live,195,434,407,464,8
2026-03-24 06:50:54,Chicago Open,live,180,908,856,963,58
2026-03-24 06:50:54,Hartford Open,live,3,195,111,345,73
2026-03-24 06:50:54,Cleveland Open,live,2,192,108,343,73
2026-03-24 06:50:54,New York State Open,live,1,81,47,140,87
2026-03-24 06:50:54,World Open,live,35,1382,1181,1617,99
2026-03-24 06:50:54,Chicago Class,live,1,275,150,501,115
2026-03-24 06:50:54,Pittsburgh Open,live,2,168,88,321,115
2026-03-24 06:50:54,Southern Open,live,0,232,183,282,115
2026-03-24 06:50:54,Bradley Open,live,2,262,151,454,122
2026-03-24 06:50:54,Pacific Coast Open,live,3,383,213,691,129
2026-03-24 06:50:54,National Chess Congress,live,0,623,572,677,249
2026-03-24 06:50:54,Boston Chess Congress,complete,359,359,359,359,0
2026-03-24 06:50:54,Liberty Bell Open,complete,564,564,564,564,0
2026-03-24 06:50:54,Golden State Open,complete,387,387,387,387,0
2026-03-24 06:50:54,George Washington Open,complete,209,209,209,209,0
2026-03-24 06:50:54,Southwest Class Championships,complete,492,492,492,492,0
2026-03-24 06:50:54,Western Class Championships,complete,318,318,318,318,0
2026-03-24 06:50:54,Mid-America Open,complete,200,200,200,200,0
2026-03-24 06:50:54,New York State High School Championship,complete,198,198,198,198,0
2026-03-24 06:50:54,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-24 06:50:54,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-24 06:50:54,Southern Class,complete,195,195,195,195,0
2026-03-24 07:06:38,Atlantic City Open,live,216,448,420,478,8
2026-03-24 07:06:38,Chicago Open,live,180,908,856,963,58
2026-03-24 07:06:38,Hartford Open,live,3,195,111,345,73
2026-03-24 07:06:38,Cleveland Open,live,2,192,108,343,73
2026-03-24 07:06:38,New York State Open,live,1,81,47,140,87
2026-03-24 07:06:38,World Open,live,35,1382,1181,1617,99
2026-03-24 07:06:38,Chicago Class,live,1,275,150,501,115
2026-03-24 07:06:38,Pittsburgh Open,live,2,168,88,321,115
2026-03-24 07:06:38,Southern Open,live,0,232,183,282,115
2026-03-24 07:06:38,Bradley Open,live,2,262,151,454,122
2026-03-24 07:06:38,Pacific Coast Open,live,3,383,213,691,129
2026-03-24 07:06:38,National Chess Congress,live,0,623,572,677,249
2026-03-24 07:06:38,Boston Chess Congress,complete,359,359,359,359,0
2026-03-24 07:06:38,Liberty Bell Open,complete,564,564,564,564,0
2026-03-24 07:06:38,Golden State Open,complete,387,387,387,387,0
2026-03-24 07:06:38,George Washington Open,complete,209,209,209,209,0
2026-03-24 07:06:38,Southwest Class Championships,complete,492,492,492,492,0
2026-03-24 07:06:38,Western Class Championships,complete,318,318,318,318,0
2026-03-24 07:06:38,Mid-America Open,complete,200,200,200,200,0
2026-03-24 07:06:38,New York State High School Championship,complete,198,198,198,198,0
2026-03-24 07:06:38,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-24 07:06:38,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-24 07:06:38,Southern Class,complete,195,195,195,195,0
2026-03-26 08:05:06,Atlantic City Open,live,226,445,421,471,6
2026-03-26 08:05:06,Chicago Open,live,183,892,845,941,56
2026-03-26 08:05:06,Hartford Open,live,3,195,113,338,71
2026-03-26 08:05:06,Cleveland Open,live,2,192,107,345,71
2026-03-26 08:05:06,New York State Open,live,1,81,47,140,85
2026-03-26 08:05:06,World Open,live,35,1376,1176,1610,97
2026-03-26 08:05:06,Chicago Class,live,1,275,150,501,113
2026-03-26 08:05:06,Pittsburgh Open,live,2,168,88,320,113
2026-03-26 08:05:06,Southern Open,live,0,232,183,282,113
2026-03-26 08:05:06,Bradley Open,live,2,262,151,453,120
2026-03-26 08:05:06,Pacific Coast Open,live,3,383,213,690,127
2026-03-26 08:05:06,National Chess Congress,live,0,623,572,677,247
2026-03-26 08:05:06,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 08:05:06,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 08:05:06,Golden State Open,complete,387,387,387,387,0
2026-03-26 08:05:06,George Washington Open,complete,209,209,209,209,0
2026-03-26 08:05:06,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 08:05:06,Western Class Championships,complete,318,318,318,318,0
2026-03-26 08:05:06,Mid-America Open,complete,200,200,200,200,0
2026-03-26 08:05:06,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 08:05:06,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 08:05:06,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 08:05:06,Southern Class,complete,195,195,195,195,0
2026-03-26 14:28:29,Atlantic City Open,live,242,455,430,481,6
2026-03-26 14:28:29,Chicago Open,live,182,891,844,941,56
2026-03-26 14:28:29,Hartford Open,live,3,195,113,338,71
2026-03-26 14:28:29,Cleveland Open,live,2,192,107,345,71
2026-03-26 14:28:29,New York State Open,live,1,81,47,140,85
2026-03-26 14:28:29,World Open,live,35,1376,1176,1610,97
2026-03-26 14:28:29,Chicago Class,live,1,275,150,501,113
2026-03-26 14:28:29,Pittsburgh Open,live,2,168,88,320,113
2026-03-26 14:28:29,Southern Open,live,0,232,183,282,113
2026-03-26 14:28:29,Bradley Open,live,2,262,151,453,120
2026-03-26 14:28:29,Pacific Coast Open,live,3,383,213,690,127
2026-03-26 14:28:29,National Chess Congress,live,0,623,572,677,247
2026-03-26 14:28:29,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 14:28:29,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 14:28:29,Golden State Open,complete,387,387,387,387,0
2026-03-26 14:28:29,George Washington Open,complete,209,209,209,209,0
2026-03-26 14:28:29,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 14:28:29,Western Class Championships,complete,318,318,318,318,0
2026-03-26 14:28:29,Mid-America Open,complete,200,200,200,200,0
2026-03-26 14:28:29,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 14:28:29,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 14:28:29,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 14:28:29,Southern Class,complete,195,195,195,195,0
2026-03-26 14:40:55,Atlantic City Open,live,242,440,410,472,6
2026-03-26 14:40:55,Chicago Open,live,182,890,838,945,56
2026-03-26 14:40:55,Hartford Open,live,3,195,119,320,71
2026-03-26 14:40:55,Cleveland Open,live,2,192,114,324,71
2026-03-26 14:40:55,New York State Open,live,1,76,46,125,85
2026-03-26 14:40:55,World Open,live,35,1301,1171,1446,97
2026-03-26 14:40:55,Chicago Class,live,1,260,151,446,113
2026-03-26 14:40:55,Pittsburgh Open,live,2,159,95,267,113
2026-03-26 14:40:55,Southern Open,live,0,232,183,282,113
2026-03-26 14:40:55,Bradley Open,live,2,247,151,406,120
2026-03-26 14:40:55,Pacific Coast Open,live,3,362,221,594,127
2026-03-26 14:40:55,National Chess Congress,live,0,623,572,677,247
2026-03-26 14:40:55,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 14:40:55,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 14:40:55,Golden State Open,complete,387,387,387,387,0
2026-03-26 14:40:55,George Washington Open,complete,209,209,209,209,0
2026-03-26 14:40:55,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 14:40:55,Western Class Championships,complete,318,318,318,318,0
2026-03-26 14:40:55,Mid-America Open,complete,200,200,200,200,0
2026-03-26 14:40:55,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 14:40:55,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 14:40:55,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 14:40:55,Southern Class,complete,195,195,195,195,0
2026-03-26 14:42:18,Atlantic City Open,live,242,440,410,472,6
2026-03-26 14:42:18,Chicago Open,live,182,890,838,945,56
2026-03-26 14:42:18,Hartford Open,live,3,195,119,320,71
2026-03-26 14:42:18,Cleveland Open,live,2,192,114,324,71
2026-03-26 14:42:18,New York State Open,live,1,76,46,125,85
2026-03-26 14:42:18,World Open,live,35,1301,1171,1446,97
2026-03-26 14:42:18,Chicago Class,live,1,260,151,446,113
2026-03-26 14:42:18,Pittsburgh Open,live,2,159,95,267,113
2026-03-26 14:42:18,Southern Open,live,0,232,183,282,113
2026-03-26 14:42:18,Bradley Open,live,2,247,151,406,120
2026-03-26 14:42:18,Pacific Coast Open,live,3,362,221,594,127
2026-03-26 14:42:18,National Chess Congress,live,0,623,572,677,247
2026-03-26 14:42:18,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 14:42:18,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 14:42:18,Golden State Open,complete,387,387,387,387,0
2026-03-26 14:42:18,George Washington Open,complete,209,209,209,209,0
2026-03-26 14:42:18,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 14:42:18,Western Class Championships,complete,318,318,318,318,0
2026-03-26 14:42:18,Mid-America Open,complete,200,200,200,200,0
2026-03-26 14:42:18,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 14:42:18,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 14:42:18,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 14:42:18,Southern Class,complete,195,195,195,195,0
2026-03-26 14:45:38,Atlantic City Open,live,242,461,430,494,6
2026-03-26 14:45:38,Chicago Open,live,182,897,845,953,56
2026-03-26 14:45:38,Hartford Open,live,3,196,120,322,71
2026-03-26 14:45:38,Cleveland Open,live,2,193,115,326,71
2026-03-26 14:45:38,New York State Open,live,1,79,48,130,85
2026-03-26 14:45:38,World Open,live,35,1352,1217,1502,97
2026-03-26 14:45:38,Chicago Class,live,1,270,157,464,113
2026-03-26 14:45:38,Pittsburgh Open,live,2,165,98,277,113
2026-03-26 14:45:38,Southern Open,live,0,232,183,282,113
2026-03-26 14:45:38,Bradley Open,live,2,257,157,421,120
2026-03-26 14:45:38,Pacific Coast Open,live,3,376,230,617,127
2026-03-26 14:45:38,National Chess Congress,live,0,623,572,677,247
2026-03-26 14:45:38,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 14:45:38,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 14:45:38,Golden State Open,complete,387,387,387,387,0
2026-03-26 14:45:38,George Washington Open,complete,209,209,209,209,0
2026-03-26 14:45:38,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 14:45:38,Western Class Championships,complete,318,318,318,318,0
2026-03-26 14:45:38,Mid-America Open,complete,200,200,200,200,0
2026-03-26 14:45:38,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 14:45:38,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 14:45:38,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 14:45:38,Southern Class,complete,195,195,195,195,0
2026-03-26 14:54:07,Atlantic City Open,live,242,461,430,494,6
2026-03-26 14:54:07,Chicago Open,live,182,897,845,953,56
2026-03-26 14:54:07,Hartford Open,live,3,196,120,322,71
2026-03-26 14:54:07,Cleveland Open,live,2,193,115,326,71
2026-03-26 14:54:07,New York State Open,live,1,79,48,130,85
2026-03-26 14:54:07,World Open,live,35,1352,1217,1502,97
2026-03-26 14:54:07,Chicago Class,live,1,270,157,464,113
2026-03-26 14:54:07,Pittsburgh Open,live,2,165,98,277,113
2026-03-26 14:54:07,Southern Open,live,0,232,183,282,113
2026-03-26 14:54:07,Bradley Open,live,2,257,157,421,120
2026-03-26 14:54:07,Pacific Coast Open,live,3,376,230,617,127
2026-03-26 14:54:07,National Chess Congress,live,0,623,572,677,247
2026-03-26 14:54:07,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 14:54:07,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 14:54:07,Golden State Open,complete,387,387,387,387,0
2026-03-26 14:54:07,George Washington Open,complete,209,209,209,209,0
2026-03-26 14:54:07,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 14:54:07,Western Class Championships,complete,318,318,318,318,0
2026-03-26 14:54:07,Mid-America Open,complete,200,200,200,200,0
2026-03-26 14:54:07,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 14:54:07,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 14:54:07,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-03-26 14:54:07,Southern Class,complete,195,195,195,195,0
2026-03-26 15:03:59,Atlantic City Open,live,242,461,430,494,6
2026-03-26 15:03:59,Chicago Open,live,182,897,845,953,56
2026-03-26 15:03:59,Hartford Open,live,3,196,120,322,71
2026-03-26 15:03:59,Cleveland Open,live,2,193,115,326,71
2026-03-26 15:03:59,New York State Open,live,1,79,48,130,85
2026-03-26 15:03:59,World Open,live,35,1352,1217,1502,97
2026-03-26 15:03:59,Chicago Class,live,1,270,157,464,113
2026-03-26 15:03:59,Pittsburgh Open,live,2,165,98,277,113
2026-03-26 15:03:59,Southern Open,live,0,232,183,282,113
2026-03-26 15:03:59,Bradley Open,live,2,257,157,421,120
2026-03-26 15:03:59,Pacific Coast Open,live,3,376,230,617,127
2026-03-26 15:03:59,National Chess Congress,live,0,623,572,677,247
2026-03-26 15:03:59,Boston Chess Congress,complete,359,359,359,359,0
2026-03-26 15:03:59,Liberty Bell Open,complete,564,564,564,564,0
2026-03-26 15:03:59,Golden State Open,complete,387,387,387,387,0
2026-03-26 15:03:59,George Washington Open,complete,209,209,209,209,0
2026-03-26 15:03:59,Southwest Class Championships,complete,492,492,492,492,0
2026-03-26 15:03:59,Western Class Championships,complete,318,318,318,318,0
2026-03-26 15:03:59,Mid-America Open,complete,200,200,200,200,0
2026-03-26 15:03:59,New York State High School Championship,complete,198,198,198,198,0
2026-03-26 15:03:59,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-03-26 15:03:59,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
